0,0,0,-1,0,1,1,-1,2,5,STHSTHSSTHSSS
1,0,0,0,1,0,1,1,2,5,STHSTHSSTHSSTwwwwwww
0,0,1,0,-1,-1,1,0,2,7,STHSTHSSTHSSTwwwww
0,0,0,1,0,-1,-1,1,2,0,STHSTHSSTHSSTwwww
0,-1,0,0,1,-1,0,-1,2,2,STHSTHSSTHSSTww
1,0,0,0,1,0,1,1,2,4,STHSTHSSTHSSwwwwwww
0,0,0,1,0,-1,-1,1,2,7,STHSTHSSTHSSwwww
-1,0,0,0,-1,0,-1,-1,2,0,STHSTHSSTHSSwww
0,1,0,0,-1,1,0,1,2,4,STHSTHSSTHSTwwwwww
0,0,0,1,0,-1,-1,1,2,6,STHSTHSSTHSTwwww
-1,0,0,0,-1,0,-1,-1,2,7,STHSTHSSTHSTwww
0,1,0,0,-1,1,0,1,2,3,STHSTHSSTHSwwwwww
0,0,1,0,-1,-1,1,0,2,4,STHSTHSSTHSwwwww
0,0,0,1,0,-1,-1,1,2,5,STHSTHSSTHSwwww
1,0,0,0,1,0,1,1,2,1,STHSTHSSTHTwwwwwww
0,1,0,0,-1,1,0,1,2,2,STHSTHSSTHTwwwwww
0,0,1,0,-1,-1,1,0,2,3,STHSTHSSTHTwwwww
0,0,0,1,0,-1,-1,1,2,4,STHSTHSSTHTwwww
-1,0,0,0,-1,0,-1,-1,2,5,STHSTHSSTHTwww
0,-1,0,0,1,-1,0,-1,2,6,STHSTHSSTHTww
1,0,0,0,1,0,1,1,2,0,STHSTHSSTHwwwwwww
0,1,0,0,-1,1,0,1,2,1,STHSTHSSTHwwwwww
0,0,1,0,-1,-1,1,0,2,2,STHSTHSSTHwwwww
0,0,0,1,0,-1,-1,1,2,3,STHSTHSSTHwwww
0,-1,0,0,1,-1,0,-1,2,5,STHSTHSSTHww
0,0,-1,0,1,1,-1,0,2,6,STHSTHSSTHw
0,-1,-1,1,0,-1,0,0,2,0,STHSTHSTHSSSTwwww
-1,0,-1,-1,0,0,-1,0,2,1,STHSTHSTHSSSTwww
1,-1,0,-1,0,0,0,-1,2,2,STHSTHSTHSSSTww
0,1,1,-1,0,1,0,0,2,4,STHSTHSTHSSST
-1,1,0,1,0,0,0,1,2,5,STHSTHSTHSSSwwwwww
0,-1,-1,1,0,-1,0,0,2,7,STHSTHSTHSSSwwww
1,1,-1,0,1,0,0,0,2,2,STHSTHSTHSSSw
1,0,1,1,0,0,1,0,2,3,STHSTHSTHSSTwwwwwww
-1,1,0,1,0,0,0,1,2,4,STHSTHSTHSSTwwwwww
-1,-1,1,0,-1,0,0,0,2,5,STHSTHSTHSSTwwwww
0,-1,-1,1,0,-1,0,0,2,6,STHSTHSTHSSTwwww
-1,0,-1,-1,0,0,-1,0,2,7,STHSTHSTHSSTwww
1,-1,0,-1,0,0,0,-1,2,0,STHSTHSTHSSTww
0,1,1,-1,0,1,0,0,2,2,STHSTHSTHSST
-1,1,0,1,0,0,0,1,2,3,STHSTHSTHSSwwwwww
-1,0,-1,-1,0,0,-1,0,2,6,STHSTHSTHSSwww
1,-1,0,-1,0,0,0,-1,2,7,STHSTHSTHSSww
1,1,-1,0,1,0,0,0,2,0,STHSTHSTHSSw
1,0,1,1,0,0,1,0,2,1,STHSTHSTHSTwwwwwww
1,-1,0,-1,0,0,0,-1,2,6,STHSTHSTHSTww
1,1,-1,0,1,0,0,0,2,7,STHSTHSTHSTw
-1,-1,1,0,-1,0,0,0,2,2,STHSTHSTHSwwwww
1,1,-1,0,1,0,0,0,2,6,STHSTHSTHSw
0,1,1,-1,0,1,0,0,2,7,STHSTHSTHS
1,0,1,1,0,0,1,0,2,7,STHSTHSTHTwwwwwww
-1,0,-1,-1,0,0,-1,0,2,3,STHSTHSTHTwww
1,-1,0,-1,0,0,0,-1,2,4,STHSTHSTHTww
1,1,-1,0,1,0,0,0,2,5,STHSTHSTHTw
1,0,1,1,0,0,1,0,2,6,STHSTHSTHwwwwwww
-1,1,0,1,0,0,0,1,2,7,STHSTHSTHwwwwww
-1,-1,1,0,-1,0,0,0,2,0,STHSTHSTHwwwww
0,-1,-1,1,0,-1,0,0,2,1,STHSTHSTHwwww
0,1,1,-1,0,1,0,0,2,5,STHSTHSTH
0,-1,1,1,0,1,0,0,2,3,STHSTHTHSSSTwwwwwww
-1,0,-1,1,0,0,1,0,2,4,STHSTHTHSSSTwwwwww
0,1,-1,-1,0,-1,0,0,2,7,STHSTHTHSSSTwww
0,0,0,1,0,1,-1,-1,2,6,STHSTHSSSTHSSSw
1,0,1,-1,0,0,-1,0,2,0,STHSTHTHSSSTww
-1,0,-1,1,0,0,1,0,2,3,STHSTHTHSSSwwwwww
1,-1,-1,0,-1,0,0,0,2,5,STHSTHTHSSSwwww
0,1,-1,-1,0,-1,0,0,2,6,STHSTHTHSSSwww
1,0,1,-1,0,0,-1,0,2,7,STHSTHTHSSSww
1,1,0,1,0,0,0,-1,2,0,STHSTHTHSSSw
-1,-1,0,-1,0,0,0,1,2,3,STHSTHTHSSTwwwww
1,1,0,1,0,0,0,-1,2,7,STHSTHTHSSTw
0,-1,1,1,0,1,0,0,2,0,STHSTHTHSSwwwwwww
-1,-1,0,-1,0,0,0,1,2,2,STHSTHTHSSwwwww
1,-1,-1,0,-1,0,0,0,2,3,STHSTHTHSSwwww
0,1,-1,-1,0,-1,0,0,2,4,STHSTHTHSSwww
1,0,1,-1,0,0,-1,0,2,5,STHSTHTHSSww
-1,-1,0,-1,0,0,0,1,2,1,STHSTHTHSTwwwww
1,-1,-1,0,-1,0,0,0,2,2,STHSTHTHSTwwww
0,1,-1,-1,0,-1,0,0,2,3,STHSTHTHSTwww
1,0,1,-1,0,0,-1,0,2,4,STHSTHTHSTww
0,-1,1,1,0,1,0,0,2,6,STHSTHTHSwwwwwww
-1,0,-1,1,0,0,1,0,2,7,STHSTHTHSwwwwww
1,1,0,1,0,0,0,-1,2,4,STHSTHTHSw
-1,1,1,0,1,0,0,0,2,5,STHSTHTHS
0,-1,1,1,0,1,0,0,2,5,STHSTHTHTwwwwwww
-1,-1,0,-1,0,0,0,1,2,7,STHSTHTHTwwwww
1,-1,-1,0,-1,0,0,0,2,0,STHSTHTHTwwww
-1,0,-1,1,0,0,1,0,2,5,STHSTHTHwwwwww
1,-1,-1,0,-1,0,0,0,2,7,STHSTHTHwwww
0,1,-1,-1,0,-1,0,0,2,0,STHSTHTHwww
1,0,1,-1,0,0,-1,0,2,1,STHSTHTHww
-1,1,1,0,1,0,0,0,2,3,STHSTHTH
0,-1,0,0,-1,1,0,1,2,0,STHTHSSSTHSSSTwwwwww
0,0,0,-1,0,-1,-1,1,2,2,STHTHSSSTHSSSTwwww
0,1,0,0,1,-1,0,-1,2,4,STHTHSSSTHSSSTww
0,0,1,0,1,1,-1,0,2,5,STHTHSSSTHSSSTw
-1,0,0,0,1,0,1,1,2,6,STHTHSSSTHSSSwwwwwww
0,-1,0,0,-1,1,0,1,2,7,STHTHSSSTHSSSwwwwww
0,0,-1,0,-1,-1,1,0,2,0,STHTHSSSTHSSSwwwww
0,0,0,-1,0,-1,-1,1,2,1,STHTHSSSTHSSSwwww
1,0,0,0,-1,0,-1,-1,2,2,STHTHSSSTHSSSwww
0,1,0,0,1,-1,0,-1,2,3,STHTHSSSTHSSSww
0,-1,0,0,-1,1,0,1,2,6,STHTHSSSTHSSTwwwwww
0,0,-1,0,-1,-1,1,0,2,7,STHTHSSSTHSSTwwwww
0,0,0,-1,0,-1,-1,1,2,0,STHTHSSSTHSSTwwww
0,1,0,0,1,-1,0,-1,2,2,STHTHSSSTHSSTww
0,0,1,0,1,1,-1,0,2,3,STHTHSSSTHSSTw
0,0,0,-1,0,-1,-1,1,2,7,STHTHSSSTHSSwwww
0,-1,-1,1,0,-1,0,0,2,4,STHSTHSTHSTwwww
1,0,0,0,-1,0,-1,-1,2,0,STHTHSSSTHSSwww
0,0,1,0,1,1,-1,0,2,2,STHTHSSSTHSSw
0,0,0,1,0,1,1,-1,2,3,STHTHSSSTHSS
-1,0,0,0,1,0,1,1,2,3,STHTHSSSTHSTwwwwwww
0,0,0,1,0,1,1,-1,2,2,STHTHSSSTHST
1,0,1,-1,0,0,-1,0,2,3,STHSTHTHSww
-1,0,0,0,1,0,1,1,2,2,STHTHSSSTHSwwwwwww
0,0,-1,0,-1,-1,1,0,2,4,STHTHSSSTHSwwwww
0,0,0,-1,0,-1,-1,1,2,5,STHTHSSSTHSwwww
0,1,0,0,1,-1,0,-1,2,7,STHTHSSSTHSww
-1,0,0,0,1,0,1,1,2,1,STHTHSSSTHTwwwwwww
0,-1,0,0,-1,1,0,1,2,2,STHTHSSSTHTwwwwww
0,0,0,-1,0,-1,-1,1,2,4,STHTHSSSTHTwwww
0,0,0,1,0,1,1,-1,2,0,STHTHSSSTHT
-1,0,0,0,1,0,1,1,2,0,STHTHSSSTHwwwwwww
1,0,0,0,-1,0,-1,-1,2,4,STHTHSSSTHwww
0,1,0,0,1,-1,0,-1,2,5,STHTHSSSTHww
0,0,0,1,0,-1,1,1,2,5,STHTHSSTHSSSTwwwwwww
0,0,0,-1,0,1,-1,-1,2,1,STHTHSSTHSSSTwww
1,0,0,0,1,0,1,-1,2,2,STHTHSSTHSSSTww
0,0,1,0,-1,1,1,0,2,4,STHTHSSTHSSST
0,0,0,-1,0,1,1,-1,2,6,STHSTHSSTHSSST
0,0,0,1,0,-1,1,1,2,4,STHTHSSTHSSSwwwwwww
0,0,0,-1,0,1,-1,-1,2,0,STHTHSSTHSSSwww
1,0,0,0,1,0,1,-1,2,1,STHTHSSTHSSSww
0,1,0,0,1,1,0,1,2,2,STHTHSSTHSSSw
0,0,0,1,0,-1,1,1,2,3,STHTHSSTHSSTwwwwwww
-1,0,0,0,-1,0,-1,1,2,4,STHTHSSTHSSTwwwwww
0,0,0,-1,0,1,-1,-1,2,7,STHTHSSTHSSTwww
1,0,0,0,1,0,1,-1,2,0,STHTHSSTHSSTww
0,1,0,0,1,1,0,1,2,1,STHTHSSTHSSTw
0,0,1,0,-1,-1,1,0,2,5,STHSTHSSTHSTwwwww
0,0,1,0,-1,1,1,0,2,2,STHTHSSTHSST
0,0,0,1,0,-1,1,1,2,2,STHTHSSTHSSwwwwwww
-1,0,0,0,-1,0,-1,1,2,3,STHTHSSTHSSwwwwww
0,-1,0,0,-1,-1,0,-1,2,4,STHTHSSTHSSwwwww
0,1,0,0,1,1,0,1,2,0,STHTHSSTHSSw
0,0,1,0,-1,1,1,0,2,1,STHTHSSTHSS
0,0,0,1,0,-1,1,1,2,1,STHTHSSTHSTwwwwwww
-1,0,0,0,-1,0,-1,1,2,2,STHTHSSTHSTwwwwww
0,-1,0,0,-1,-1,0,-1,2,3,STHTHSSTHSTwwwww
0,0,-1,0,1,-1,-1,0,2,4,STHTHSSTHSTwwww
1,0,0,0,1,0,1,-1,2,6,STHTHSSTHSTww
0,1,0,0,1,1,0,1,2,7,STHTHSSTHSTw
0,0,0,1,0,-1,1,1,2,0,STHTHSSTHSwwwwwww
0,-1,0,0,-1,-1,0,-1,2,2,STHTHSSTHSwwwww
0,0,-1,0,1,-1,-1,0,2,3,STHTHSSTHSwwww
0,0,0,-1,0,1,-1,-1,2,4,STHTHSSTHSwww
1,0,0,0,1,0,1,-1,2,5,STHTHSSTHSww
0,1,0,0,1,1,0,1,2,6,STHTHSSTHSw
0,0,1,0,-1,1,1,0,2,7,STHTHSSTHS
0,0,-1,0,1,-1,-1,0,2,2,STHTHSSTHTwwww
0,1,0,0,1,1,0,1,2,5,STHTHSSTHTw
0,0,1,0,1,-1,-1,0,2,0,STHSTHSSSTHTww
0,0,1,0,-1,1,1,0,2,6,STHTHSSTHT
-1,0,0,0,-1,0,-1,1,2,7,STHTHSSTHwwwwww
0,0,-1,0,1,-1,-1,0,2,1,STHTHSSTHwwww
1,0,0,0,1,0,1,-1,2,3,STHTHSSTHww
0,0,1,0,-1,1,1,0,2,5,STHTHSSTH
0,-1,1,1,0,-1,0,0,2,3,STHTHSTHSSSTwwwwwww
-1,-1,0,-1,0,0,0,-1,2,5,STHTHSTHSSSTwwwww
1,1,0,1,0,0,0,1,2,1,STHTHSTHSSSTw
-1,1,1,0,-1,0,0,0,2,2,STHTHSTHSSST
0,-1,1,1,0,-1,0,0,2,2,STHTHSTHSSSwwwwwww
-1,0,-1,1,0,0,-1,0,2,3,STHTHSTHSSSwwwwww
-1,-1,0,-1,0,0,0,-1,2,4,STHTHSTHSSSwwwww
0,1,-1,-1,0,1,0,0,2,6,STHTHSTHSSSwww
1,1,0,1,0,0,0,1,2,0,STHTHSTHSSSw
1,-1,-1,0,1,0,0,0,2,4,STHTHSTHSSTwwww
0,1,-1,-1,0,1,0,0,2,5,STHTHSTHSSTwww
1,1,0,1,0,0,0,1,2,7,STHTHSTHSSTw
-1,1,1,0,-1,0,0,0,2,0,STHTHSTHSST
0,-1,1,1,0,-1,0,0,2,0,STHTHSTHSSwwwwwww
-1,-1,0,-1,0,0,0,-1,2,2,STHTHSTHSSwwwww
1,-1,-1,0,1,0,0,0,2,3,STHTHSTHSSwwww
1,0,1,-1,0,0,1,0,2,5,STHTHSTHSSww
1,1,0,1,0,0,0,1,2,6,STHTHSTHSSw
-1,-1,0,-1,0,0,0,-1,2,1,STHTHSTHSTwwwww
1,-1,-1,0,1,0,0,0,2,2,STHTHSTHSTwwww
1,0,1,-1,0,0,1,0,2,4,STHTHSTHSTww
1,1,0,1,0,0,0,1,2,5,STHTHSTHSTw
-1,1,1,0,-1,0,0,0,2,6,STHTHSTHST
0,-1,1,1,0,-1,0,0,2,6,STHTHSTHSwwwwwww
-1,-1,0,-1,0,0,0,-1,2,0,STHTHSTHSwwwww
1,-1,-1,0,1,0,0,0,2,1,STHTHSTHSwwww
0,1,-1,-1,0,1,0,0,2,2,STHTHSTHSwww
1,0,1,-1,0,0,1,0,2,3,STHTHSTHSww
1,1,0,1,0,0,0,1,2,4,STHTHSTHSw
-1,1,1,0,-1,0,0,0,2,5,STHTHSTHS
0,-1,1,1,0,-1,0,0,2,5,STHTHSTHTwwwwwww
-1,0,-1,1,0,0,-1,0,2,6,STHTHSTHTwwwwww
0,1,-1,-1,0,1,0,0,2,1,STHTHSTHTwww
1,1,0,1,0,0,0,1,2,3,STHTHSTHTw
0,-1,1,1,0,-1,0,0,2,4,STHTHSTHwwwwwww
-1,-1,0,-1,0,0,0,-1,2,6,STHTHSTHwwwww
0,1,-1,-1,0,1,0,0,2,0,STHTHSTHwww
1,0,1,-1,0,0,1,0,2,1,STHTHSTHww
1,1,0,1,0,0,0,1,2,2,STHTHSTHw
-1,1,1,0,-1,0,0,0,2,3,STHTHSTH
-1,-1,1,0,1,0,0,0,2,1,STHTHTHSSSTwwwwwww
1,-1,0,-1,0,0,0,1,2,4,STHTHTHSSSTwwww
1,1,-1,0,-1,0,0,0,2,5,STHTHTHSSSTwww
0,1,1,-1,0,-1,0,0,2,6,STHTHTHSSSTww
0,-1,-1,1,0,1,0,0,2,1,STHTHTHSSSwwwwww
-1,0,-1,-1,0,0,1,0,2,2,STHTHTHSSSwwwww
1,-1,0,-1,0,0,0,1,2,3,STHTHTHSSSwwww
1,1,-1,0,-1,0,0,0,2,4,STHTHTHSSSwww
1,0,1,1,0,0,-1,0,2,6,STHTHTHSSSw
-1,-1,1,0,1,0,0,0,2,7,STHTHTHSSTwwwwwww
0,-1,-1,1,0,1,0,0,2,0,STHTHTHSSTwwwwww
-1,0,-1,-1,0,0,1,0,2,1,STHTHTHSSTwwwww
1,-1,0,-1,0,0,0,1,2,2,STHTHTHSSTwwww
0,1,1,-1,0,-1,0,0,2,4,STHTHTHSSTww
1,0,1,1,0,0,-1,0,2,5,STHTHTHSSTw
-1,1,0,1,0,0,0,-1,2,6,STHTHTHSST
0,-1,-1,1,0,1,0,0,2,7,STHTHTHSSwwwwww
1,-1,0,-1,0,0,0,1,2,1,STHTHTHSSwwww
1,0,1,1,0,0,-1,0,2,4,STHTHTHSSw
-1,1,0,1,0,0,0,-1,2,5,STHTHTHSS
-1,-1,1,0,1,0,0,0,2,5,STHTHTHSTwwwwwww
-1,0,-1,-1,0,0,1,0,2,7,STHTHTHSTwwwww
1,-1,0,-1,0,0,0,1,2,0,STHTHTHSTwwww
1,1,-1,0,-1,0,0,0,2,1,STHTHTHSTwww
1,0,1,1,0,0,-1,0,2,3,STHTHTHSTw
-1,1,0,1,0,0,0,-1,2,4,STHTHTHST
-1,-1,1,0,1,0,0,0,2,4,STHTHTHSwwwwwww
0,-1,-1,1,0,1,0,0,2,5,STHTHTHSwwwwww
-1,0,-1,-1,0,0,1,0,2,6,STHTHTHSwwwww
-1,0,0,0,1,0,1,-1,2,4,STHSTHSSSTHST
1,-1,0,-1,0,0,0,1,2,7,STHTHTHSwwww
0,0,1,0,1,1,-1,0,2,0,STHTHSSSTHSw
0,1,1,-1,0,-1,0,0,2,1,STHTHTHSww
-1,1,0,1,0,0,0,-1,2,3,STHTHTHS
-1,-1,1,0,1,0,0,0,2,3,STHTHTHTwwwwwww
-1,0,-1,-1,0,0,1,0,2,5,STHTHTHTwwwww
0,1,1,-1,0,-1,0,0,2,0,STHTHTHTww
-1,0,0,0,1,0,1,-1,2,1,STHSTHSSSTH
-1,1,0,1,0,0,0,-1,2,2,STHTHTHT
-1,-1,1,0,1,0,0,0,2,2,STHTHTHwwwwwww
0,-1,-1,1,0,1,0,0,2,3,STHTHTHwwwwww
-1,0,-1,-1,0,0,1,0,2,4,STHTHTHwwwww
1,-1,0,-1,0,0,0,1,2,5,STHTHTHwwww
1,1,-1,0,-1,0,0,0,2,6,STHTHTHwww
0,1,1,-1,0,-1,0,0,2,7,STHTHTHww
1,0,0,0,0,0,0,0,0,2,SSTwww
1,0,1,1,0,0,-1,0,2,0,STHTHTHw
0,0,0,1,1,0,0,0,1,7,STH
-1,1,0,1,0,0,0,-1,2,1,STHTHTH
0,-1,0,0,-1,1,1,0,2,0,SHSTHSSSTHSSSTwwwwwww
0,0,-1,0,0,-1,1,1,2,1,SHSTHSSSTHSSSTwwwwww
0,0,0,-1,-1,0,-1,1,2,2,SHSTHSSSTHSSSTwwwww
0,0,1,0,1,-1,-1,0,2,2,STHSTHSSSTHSTww
1,0,0,0,-1,-1,0,-1,2,3,SHSTHSSSTHSSSTwwww
0,1,0,0,1,-1,-1,0,2,4,SHSTHSSSTHSSSTwww
0,0,0,1,0,-1,0,0,1,1,SSSHSSST
0,0,1,0,0,1,-1,-1,2,5,SHSTHSSSTHSSSTww
-1,0,0,0,1,1,0,1,2,7,SHSTHSSSTHSSST
0,0,0,-1,-1,0,-1,1,2,1,SHSTHSSSTHSSSwwwww
0,1,0,0,1,-1,-1,0,2,3,SHSTHSSSTHSSSwww
-1,0,0,0,1,1,0,1,2,6,SHSTHSSSTHSSS
0,1,0,0,1,0,0,0,1,7,THSSww
0,1,0,0,1,-1,-1,0,2,2,SHSTHSSSTHSSTwww
0,-1,0,0,-1,1,1,0,2,5,SHSTHSSSTHSSwwwwwww
0,0,-1,0,0,-1,1,1,2,5,SHSTHSSSTHSTwwwwww
0,-1,-1,1,-1,0,0,0,2,0,HTHTHwwwwww
0,1,0,0,1,-1,-1,0,2,0,SHSTHSSSTHSTwww
0,0,-1,0,0,-1,0,0,1,7,THSSSTwwwww
1,0,0,1,0,1,1,0,2,1,HSHSSSTHSSSww
-1,0,-1,-1,1,0,0,0,2,7,THSTHSTHSSSTwww
-1,0,0,0,1,1,0,1,2,5,SHSTHSSSTHSST
0,0,0,-1,1,0,0,0,1,0,SSSTHTwwww
-1,0,0,0,1,1,0,1,2,3,SHSTHSSSTHST
0,-1,0,0,-1,1,1,0,2,3,SHSTHSSSTHSwwwwwww
0,0,0,-1,-1,1,0,1,2,1,THSTHSSTHSS
0,-1,-1,0,-1,1,0,0,2,6,THTHSHSTwwwww
0,0,-1,0,0,-1,1,1,2,4,SHSTHSSSTHSwwwwww
1,0,0,1,0,-1,-1,0,2,3,HSHSSTHSSSTwwwwwww
0,1,0,0,1,-1,-1,0,2,7,SHSTHSSSTHSwww
0,0,1,0,0,1,-1,-1,2,0,SHSTHSSSTHSww
0,0,0,1,1,0,1,-1,2,1,SHSTHSSSTHSw
-1,0,0,0,1,1,0,1,2,1,SHSTHSSSTHT
0,0,-1,0,0,-1,1,1,2,2,SHSTHSSSTHwwwwww
0,0,0,-1,-1,0,-1,1,2,3,SHSTHSSSTHwwwww
1,0,1,1,0,0,1,0,2,0,STHSTHSTHSwwwwwww
0,0,1,0,0,1,-1,-1,2,6,SHSTHSSSTHww
0,0,1,0,0,-1,-1,1,2,0,SHSTHSSTHSSSTwwwww
0,0,1,0,1,0,0,0,1,3,SHSSSw
-1,0,0,0,1,-1,0,-1,2,2,SHSTHSSTHSSSTwww
0,-1,0,0,1,1,-1,0,2,3,SHSTHSSTHSSSTww
0,0,-1,0,1,0,1,-1,2,6,THTHSSTHSSSTwwww
0,1,1,-1,0,0,-1,0,2,0,SHTHTHSww
1,0,0,0,-1,1,0,1,2,5,SHSTHSSTHSSSwwwwwww
-1,-1,1,0,0,1,0,0,2,5,SHTHTHSSwwwwwww
0,0,-1,0,0,1,1,-1,2,3,SHSTHSSTHSSSw
1,0,0,0,-1,1,0,1,2,4,SHSTHSSTHSSTwwwwwww
0,0,0,-1,1,0,1,1,2,3,SHSTHSSTHSST
0,-1,0,0,-1,1,1,0,2,4,SHSTHSSSTHSTwwwwwww
1,0,0,0,-1,1,0,1,2,3,SHSTHSSTHSSwwwwwww
0,1,0,0,-1,-1,1,0,2,4,SHSTHSSTHSSwwwwww
0,-1,0,0,1,1,-1,0,2,0,SHSTHSSTHSSww
1,0,0,0,0,0,1,0,1,3,SSSHSSwww
0,0,-1,0,0,0,0,-1,1,1,SSSTHSTwwwww
0,1,-1,0,-1,-1,0,0,2,1,THSTHSSSHTwwwwww
0,0,0,-1,1,0,1,1,2,2,SHSTHSSTHSS
0,0,0,1,-1,0,-1,-1,2,5,SHSTHSSTHSTwwww
0,0,1,0,-1,-1,1,0,2,6,STHSTHSSTHSSwwwww
1,1,0,0,0,-1,1,0,2,5,THSHSTHSSw
0,-1,0,0,1,1,-1,0,2,7,SHSTHSSTHSTww
1,-1,-1,0,0,0,0,-1,2,7,HSTHTHSTwwww
0,-1,-1,0,1,0,0,1,2,2,HSHSTHSSTwwww
0,1,0,0,-1,-1,1,0,2,2,SHSTHSSTHSwwwwww
-1,0,0,0,1,-1,0,-1,2,5,SHSTHSSTHSwww
0,0,0,0,0,1,0,0,0,6,HSHSSSHSSTwww
0,0,0,-1,1,0,1,1,2,0,SHSTHSSTHS
0,0,1,0,0,-1,-1,1,2,2,SHSTHSSTHTwwwww
1,-1,0,-1,0,0,-1,0,2,3,HTHTHTwwww
0,0,0,1,-1,0,-1,-1,2,3,SHSTHSSTHTwwww
0,-1,0,0,1,1,-1,0,2,5,SHSTHSSTHTww
0,0,0,-1,1,0,1,1,2,7,SHSTHSSTHT
1,0,0,0,-1,1,0,1,2,7,SHSTHSSTHwwwwwww
0,0,0,1,-1,0,-1,-1,2,2,SHSTHSSTHwwww
-1,-1,1,0,0,-1,0,0,2,6,SHSTHSTHSSSTwwwww
1,1,-1,0,0,1,0,0,2,2,SHSTHSTHSSSTw
1,0,1,1,0,0,0,1,2,3,SHSTHSTHSSSwwwwwww
0,1,0,0,0,0,0,-1,1,3,SHSSSTww
-1,1,0,1,-1,0,0,0,2,4,SHSTHSTHSSSwwwwww
0,1,0,0,0,1,-1,-1,2,5,THSTHSSSTHTwww
0,-1,-1,1,0,0,-1,0,2,6,SHSTHSTHSSSwwww
0,0,-1,0,0,-1,0,0,1,3,THSTwwwww
1,-1,0,-1,1,0,0,0,2,0,SHSTHSTHSSSww
0,1,1,0,1,-1,0,0,2,1,THTHSHSw
1,1,-1,0,0,1,0,0,2,1,SHSTHSTHSSSw
-1,1,0,1,-1,0,0,0,2,3,SHSTHSTHSSTwwwwww
0,-1,-1,1,0,0,-1,0,2,5,SHSTHSTHSSTwwww
-1,0,-1,-1,0,0,0,-1,2,6,SHSTHSTHSSTwww
0,0,1,0,0,-1,-1,1,2,3,SHSTHSSTHSwwwww
1,-1,0,-1,1,0,0,0,2,7,SHSTHSTHSSTww
1,0,0,0,1,-1,0,-1,2,0,SHTHSSSTHSSTwww
1,0,1,1,0,0,0,1,2,1,SHSTHSTHSSwwwwwww
-1,-1,1,0,0,-1,0,0,2,3,SHSTHSTHSSwwwww
-1,0,-1,-1,0,0,0,-1,2,5,SHSTHSTHSSwww
1,0,0,0,1,-1,-1,0,2,2,THSTHSSSTHSSSTwwww
